Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
15/08/2021,15:45,Willem II,Feyenoord,0,4,A,0,2,A
20/08/2021,19:00,Nijmegen,Zwolle,2,0,H,2,0,H
21/08/2021,17:45,Heerenveen,Waalwijk,3,2,H,3,0,H
21/08/2021,19:00,PSV Eindhoven,Cambuur,4,1,H,2,0,H
21/08/2021,19:00,Sparta Rotterdam,Heracles,1,1,D,1,0,H
21/08/2021,20:00,Groningen,Utrecht,0,0,D,0,0,D
22/08/2021,11:15,Twente,Ajax,1,1,D,0,0,D
22/08/2021,13:30,Feyenoord,Go Ahead Eagles,2,0,H,0,0,D
22/08/2021,15:45,Vitesse,Willem II,0,3,A,0,2,A
27/08/2021,19:00,For Sittard,Waalwijk,2,2,D,1,1,D
28/08/2021,17:45,Cambuur,Twente,2,0,H,0,0,D
28/08/2021,19:00,Go Ahead Eagles,Sparta Rotterdam,2,0,H,1,0,H
28/08/2021,19:00,PSV Eindhoven,Groningen,5,2,H,3,2,H
28/08/2021,20:00,Willem II,Zwolle,1,0,H,0,0,D
29/08/2021,11:15,Utrecht,Feyenoord,3,1,H,1,1,D
29/08/2021,13:30,Ajax,Vitesse,5,0,H,3,0,H
29/08/2021,13:30,Heracles,Nijmegen,0,1,A,0,0,D
29/08/2021,15:45,Heerenveen,AZ Alkmaar,1,3,A,1,1,D
11/09/2021,15:30,Twente,Utrecht,1,0,H,0,0,D
11/09/2021,17:45,Cambuur,Go Ahead Eagles,5,2,H,1,1,D
11/09/2021,17:45,Zwolle,Ajax,0,2,A,0,1,A
11/09/2021,20:00,AZ Alkmaar,PSV Eindhoven,0,3,A,0,1,A
12/09/2021,11:15,Nijmegen,Willem II,0,0,D,0,0,D
12/09/2021,13:30,Groningen,Heerenveen,1,1,D,0,1,A
12/09/2021,13:30,Sparta Rotterdam,For Sittard,3,1,H,2,0,H
12/09/2021,15:45,Waalwijk,Vitesse,1,2,A,1,1,D
17/09/2021,19:00,Sparta Rotterdam,Nijmegen,1,1,D,1,1,D
18/09/2021,15:30,Heerenveen,For Sittard,1,0,H,1,0,H
18/09/2021,17:45,Willem II,Groningen,2,1,H,2,0,H
18/09/2021,19:00,Ajax,Cambuur,9,0,H,4,0,H
18/09/2021,20:00,Utrecht,Waalwijk,2,2,D,1,2,A
19/09/2021,11:15,Go Ahead Eagles,Zwolle,1,0,H,0,0,D
19/09/2021,13:30,PSV Eindhoven,Feyenoord,0,4,A,0,1,A
19/09/2021,15:45,Heracles,AZ Alkmaar,3,2,H,1,1,D
19/09/2021,15:45,Vitesse,Twente,1,4,A,0,2,A
21/09/2021,17:45,For Sittard,Ajax,0,5,A,0,3,A
21/09/2021,20:00,Waalwijk,Willem II,1,2,A,0,0,D
22/09/2021,17:45,Go Ahead Eagles,PSV Eindhoven,1,2,A,0,1,A
22/09/2021,17:45,Nijmegen,Utrecht,0,3,A,0,1,A
22/09/2021,19:00,Groningen,Vitesse,0,1,A,0,1,A
22/09/2021,20:00,Feyenoord,Heerenveen,3,1,H,1,0,H
22/09/2021,20:00,Zwolle,Sparta Rotterdam,1,1,D,1,1,D
23/09/2021,17:45,Cambuur,Heracles,2,1,H,1,0,H
23/09/2021,20:00,Twente,AZ Alkmaar,3,1,H,2,1,H
25/09/2021,15:30,Willem II,PSV Eindhoven,2,1,H,1,1,D
25/09/2021,17:45,Ajax,Groningen,3,0,H,1,0,H
25/09/2021,17:45,Vitesse,For Sittard,1,1,D,0,1,A
25/09/2021,20:00,Feyenoord,Nijmegen,5,3,H,2,2,D
25/09/2021,20:00,Utrecht,Zwolle,5,1,H,1,0,H
26/09/2021,11:15,Sparta Rotterdam,Cambuur,0,4,A,0,1,A
26/09/2021,13:30,AZ Alkmaar,Go Ahead Eagles,5,0,H,2,0,H
26/09/2021,13:30,Heerenveen,Twente,2,3,A,0,2,A
26/09/2021,15:45,Heracles,Waalwijk,1,0,H,0,0,D
01/10/2021,19:00,Groningen,Twente,1,1,D,1,0,H
02/10/2021,17:45,Waalwijk,Go Ahead Eagles,1,1,D,0,1,A
02/10/2021,19:00,Heracles,Willem II,3,2,H,1,0,H
02/10/2021,19:00,Zwolle,Heerenveen,0,1,A,0,0,D
02/10/2021,20:00,For Sittard,Nijmegen,1,3,A,1,2,A
03/10/2021,13:30,Ajax,Utrecht,0,1,A,0,0,D
03/10/2021,13:30,Cambuur,AZ Alkmaar,1,3,A,0,2,A
03/10/2021,15:45,Vitesse,Feyenoord,2,1,H,1,1,D
03/10/2021,19:00,PSV Eindhoven,Sparta Rotterdam,2,1,H,0,0,D
16/10/2021,15:30,Feyenoord,Waalwijk,2,2,D,1,2,A
16/10/2021,17:45,Go Ahead Eagles,Heracles,4,2,H,1,1,D
16/10/2021,17:45,Heerenveen,Ajax,0,2,A,0,1,A
16/10/2021,20:00,For Sittard,Cambuur,1,0,H,0,0,D
16/10/2021,20:00,PSV Eindhoven,Zwolle,3,1,H,0,1,A
17/10/2021,11:15,AZ Alkmaar,Utrecht,5,1,H,3,0,H
17/10/2021,13:30,Nijmegen,Vitesse,0,1,A,0,1,A
17/10/2021,13:30,Sparta Rotterdam,Groningen,1,1,D,1,1,D
17/10/2021,15:45,Twente,Willem II,1,1,D,1,1,D
22/10/2021,19:00,Willem II,For Sittard,1,1,D,0,0,D
23/10/2021,17:45,Utrecht,Heerenveen,2,1,H,1,1,D
23/10/2021,19:00,Zwolle,Heracles,1,0,H,0,0,D
23/10/2021,20:00,Waalwijk,Sparta Rotterdam,1,0,H,0,0,D
24/10/2021,11:15,Twente,Nijmegen,1,2,A,0,0,D
24/10/2021,13:30,Cambuur,Feyenoord,2,3,A,1,2,A
24/10/2021,13:30,Vitesse,Go Ahead Eagles,1,2,A,1,0,H
24/10/2021,15:45,Ajax,PSV Eindhoven,5,0,H,1,0,H
24/10/2021,19:00,Groningen,AZ Alkmaar,2,0,H,1,0,H
30/10/2021,15:30,PSV Eindhoven,Twente,5,2,H,2,2,D
30/10/2021,17:45,Heracles,Ajax,0,0,D,0,0,D
30/10/2021,19:00,Heerenveen,Vitesse,1,2,A,1,0,H
30/10/2021,20:00,AZ Alkmaar,Zwolle,3,2,H,2,2,D
31/10/2021,11:15,Sparta Rotterdam,Feyenoord,0,1,A,0,0,D
31/10/2021,13:30,Nijmegen,Groningen,3,0,H,1,0,H
31/10/2021,15:45,Utrecht,Willem II,5,1,H,2,1,H
31/10/2021,15:45,Waalwijk,Cambuur,0,1,A,0,0,D
31/10/2021,19:00,Go Ahead Eagles,For Sittard,4,3,H,0,2,A
05/11/2021,19:00,Twente,Heracles,1,0,H,1,0,H
06/11/2021,17:45,Nijmegen,Heerenveen,1,1,D,0,0,D
06/11/2021,19:00,Willem II,Sparta Rotterdam,0,3,A,0,2,A
06/11/2021,20:00,Zwolle,Cambuur,1,2,A,0,1,A
07/11/2021,11:15,Groningen,Waalwijk,1,1,D,0,1,A
07/11/2021,13:30,For Sittard,PSV Eindhoven,1,4,A,0,1,A
07/11/2021,15:45,Feyenoord,AZ Alkmaar,1,0,H,0,0,D
07/11/2021,15:45,Vitesse,Utrecht,2,1,H,2,0,H
07/11/2021,19:00,Ajax,Go Ahead Eagles,0,0,D,0,0,D
20/11/2021,15:30,PSV Eindhoven,Vitesse,2,0,H,2,0,H
20/11/2021,17:45,Sparta Rotterdam,Twente,0,1,A,0,0,D
20/11/2021,19:00,AZ Alkmaar,Nijmegen,1,1,D,0,1,A
20/11/2021,20:00,Heracles,For Sittard,3,1,H,2,1,H
21/11/2021,11:15,Go Ahead Eagles,Groningen,0,1,A,0,0,D
21/11/2021,13:30,Feyenoord,Zwolle,4,0,H,4,0,H
21/11/2021,13:30,Heerenveen,Willem II,2,1,H,0,0,D
21/11/2021,15:45,Waalwijk,Ajax,0,5,A,0,2,A
21/11/2021,19:00,Cambuur,Utrecht,2,1,H,1,1,D
26/11/2021,19:00,Nijmegen,Cambuur,2,3,A,2,1,H
27/11/2021,17:45,For Sittard,Groningen,1,4,A,1,2,A
27/11/2021,19:00,Zwolle,Waalwijk,0,0,D,0,0,D
27/11/2021,20:00,Willem II,Go Ahead Eagles,0,1,A,0,0,D
28/11/2021,11:15,Sparta Rotterdam,Ajax,0,1,A,0,1,A
28/11/2021,13:30,Twente,Feyenoord,0,0,D,0,0,D
28/11/2021,13:30,Utrecht,Heracles,1,0,H,0,0,D
28/11/2021,15:45,Heerenveen,PSV Eindhoven,1,1,D,0,1,A
28/11/2021,19:00,Vitesse,AZ Alkmaar,0,0,D,0,0,D
01/12/2021,19:00,Feyenoord,Heracles,2,1,H,1,1,D
02/12/2021,17:45,AZ Alkmaar,For Sittard,2,1,H,1,1,D
02/12/2021,20:00,Ajax,Willem II,5,0,H,3,0,H
03/12/2021,19:00,Groningen,Zwolle,1,1,D,0,1,A
04/12/2021,15:30,PSV Eindhoven,Utrecht,4,1,H,2,1,H
04/12/2021,17:45,Cambuur,Vitesse,1,6,A,1,3,A
04/12/2021,20:00,Heracles,Heerenveen,0,1,A,0,0,D
05/12/2021,11:15,Waalwijk,Nijmegen,2,1,H,1,1,D
05/12/2021,13:30,AZ Alkmaar,Sparta Rotterdam,3,1,H,2,1,H
05/12/2021,13:30,Go Ahead Eagles,Twente,1,2,A,1,0,H
05/12/2021,15:45,Feyenoord,For Sittard,5,0,H,2,0,H
10/12/2021,19:00,Willem II,Cambuur,1,3,A,0,0,D
11/12/2021,17:45,Utrecht,Go Ahead Eagles,0,0,D,0,0,D
11/12/2021,19:00,Heerenveen,Sparta Rotterdam,0,0,D,0,0,D
11/12/2021,20:00,Zwolle,For Sittard,0,1,A,0,0,D
12/12/2021,11:15,Twente,Waalwijk,2,1,H,2,1,H
12/12/2021,13:30,Groningen,Feyenoord,1,1,D,0,0,D
12/12/2021,13:30,Vitesse,Heracles,2,1,H,1,1,D
12/12/2021,15:45,Ajax,AZ Alkmaar,1,2,A,0,0,D
12/12/2021,19:00,Nijmegen,PSV Eindhoven,1,2,A,1,0,H
18/12/2021,15:30,For Sittard,Utrecht,2,2,D,1,1,D
18/12/2021,17:45,Sparta Rotterdam,Vitesse,2,2,D,0,2,A
18/12/2021,19:00,AZ Alkmaar,Willem II,4,1,H,1,1,D
18/12/2021,19:00,Heracles,Groningen,4,2,H,2,1,H
18/12/2021,20:00,Zwolle,Twente,1,3,A,0,2,A
19/12/2021,11:15,Cambuur,Heerenveen,1,2,A,1,1,D
19/12/2021,13:30,Feyenoord,Ajax,0,2,A,0,1,A
19/12/2021,13:30,Go Ahead Eagles,Nijmegen,0,2,A,0,2,A
19/12/2021,15:45,Waalwijk,PSV Eindhoven,1,4,A,0,1,A
21/12/2021,17:45,Vitesse,Zwolle,1,0,H,0,0,D
21/12/2021,20:00,AZ Alkmaar,Groningen,1,0,H,0,0,D
22/12/2021,17:45,Heerenveen,Feyenoord,0,3,A,0,2,A
22/12/2021,17:45,Willem II,Nijmegen,0,1,A,0,1,A
22/12/2021,19:00,Heracles,Cambuur,1,1,D,0,0,D
22/12/2021,20:00,Ajax,For Sittard,5,0,H,2,0,H
22/12/2021,20:00,Utrecht,Twente,1,1,D,0,1,A
23/12/2021,17:45,PSV Eindhoven,Go Ahead Eagles,2,0,H,1,0,H
23/12/2021,20:00,Sparta Rotterdam,Waalwijk,1,1,D,1,1,D
14/01/2022,19:00,Zwolle,Willem II,2,0,H,1,0,H
15/01/2022,17:45,Nijmegen,Heracles,0,0,D,0,0,D
15/01/2022,19:00,Feyenoord,Vitesse,0,1,A,0,0,D
15/01/2022,19:00,Twente,Heerenveen,2,0,H,0,0,D
15/01/2022,20:00,Go Ahead Eagles,Waalwijk,0,2,A,0,2,A
16/01/2022,11:15,Utrecht,Ajax,0,3,A,0,3,A
16/01/2022,13:30,Cambuur,Sparta Rotterdam,1,1,D,1,0,H
16/01/2022,13:30,Groningen,PSV Eindhoven,0,1,A,0,1,A
16/01/2022,15:45,For Sittard,AZ Alkmaar,1,2,A,0,1,A
22/01/2022,17:45,Vitesse,Groningen,1,3,A,0,1,A
22/01/2022,19:00,AZ Alkmaar,Cambuur,0,0,D,0,0,D
22/01/2022,19:00,Heerenveen,Zwolle,0,1,A,0,1,A
22/01/2022,20:00,Willem II,Twente,0,1,A,0,1,A
23/01/2022,11:15,Nijmegen,Feyenoord,1,4,A,1,1,D
23/01/2022,13:30,Heracles,Go Ahead Eagles,1,1,D,1,0,H
23/01/2022,13:30,PSV Eindhoven,Ajax,1,2,A,0,1,A
23/01/2022,15:45,Sparta Rotterdam,Utrecht,0,3,A,0,1,A
23/01/2022,19:00,Waalwijk,For Sittard,2,1,H,2,0,H
05/02/2022,15:30,Utrecht,Cambuur,3,2,H,2,2,D
05/02/2022,17:45,For Sittard,Heerenveen,2,0,H,1,0,H
05/02/2022,19:00,PSV Eindhoven,AZ Alkmaar,1,2,A,1,1,D
05/02/2022,19:00,Zwolle,Nijmegen,1,1,D,1,1,D
05/02/2022,20:00,Twente,Vitesse,3,0,H,2,0,H
06/02/2022,11:15,Feyenoord,Sparta Rotterdam,4,0,H,2,0,H
06/02/2022,13:30,Groningen,Go Ahead Eagles,2,1,H,1,0,H
06/02/2022,13:30,Willem II,Waalwijk,3,1,H,3,0,H
06/02/2022,15:45,Ajax,Heracles,3,0,H,1,0,H
11/02/2022,19:00,Heracles,Utrecht,1,0,H,0,0,D
12/02/2022,17:45,Cambuur,Zwolle,3,4,A,2,2,D
12/02/2022,17:45,Groningen,For Sittard,0,1,A,0,0,D
12/02/2022,19:00,Vitesse,PSV Eindhoven,0,5,A,0,3,A
13/02/2022,11:15,Go Ahead Eagles,AZ Alkmaar,1,4,A,1,3,A
13/02/2022,11:15,Sparta Rotterdam,Willem II,1,0,H,0,0,D
13/02/2022,13:30,Heerenveen,Nijmegen,0,1,A,0,1,A
13/02/2022,13:30,Waalwijk,Feyenoord,0,2,A,0,1,A
13/02/2022,15:45,Ajax,Twente,5,0,H,1,0,H
19/02/2022,15:30,Nijmegen,Waalwijk,1,1,D,0,1,A
19/02/2022,17:45,Willem II,Ajax,0,1,A,0,0,D
19/02/2022,20:00,AZ Alkmaar,Heracles,2,1,H,1,1,D
20/02/2022,11:15,Zwolle,Groningen,1,1,D,0,1,A
20/02/2022,13:30,Feyenoord,Cambuur,3,1,H,2,1,H
20/02/2022,13:30,Twente,Go Ahead Eagles,2,2,D,0,1,A
20/02/2022,15:45,PSV Eindhoven,Heerenveen,3,1,H,1,1,D
20/02/2022,15:45,Utrecht,Vitesse,1,1,D,1,0,H
25/02/2022,19:00,Waalwijk,Twente,1,2,A,0,1,A
26/02/2022,15:30,Heracles,Zwolle,2,0,H,1,0,H
26/02/2022,17:45,Groningen,Willem II,1,0,H,1,0,H
26/02/2022,20:00,Cambuur,For Sittard,2,1,H,1,1,D
27/02/2022,11:15,AZ Alkmaar,Feyenoord,2,1,H,2,0,H
27/02/2022,11:15,Vitesse,Nijmegen,4,1,H,0,0,D
27/02/2022,13:30,Sparta Rotterdam,PSV Eindhoven,1,2,A,1,0,H
27/02/2022,15:45,Go Ahead Eagles,Ajax,2,1,H,2,0,H
27/02/2022,19:00,Heerenveen,Utrecht,1,2,A,0,0,D
05/03/2022,15:30,Willem II,Heerenveen,0,0,D,0,0,D
05/03/2022,17:45,Go Ahead Eagles,Utrecht,1,1,D,1,0,H
05/03/2022,20:00,Feyenoord,Groningen,1,1,D,0,1,A
06/03/2022,11:15,PSV Eindhoven,Heracles,3,1,H,1,0,H
06/03/2022,13:30,Twente,Cambuur,1,0,H,0,0,D
06/03/2022,15:45,Ajax,Waalwijk,3,2,H,2,0,H
06/03/2022,15:45,Nijmegen,AZ Alkmaar,1,3,A,1,1,D
06/03/2022,19:00,For Sittard,Zwolle,0,1,A,0,0,D
11/03/2022,19:00,Cambuur,Ajax,2,3,A,0,2,A
12/03/2022,15:30,Sparta Rotterdam,Go Ahead Eagles,1,0,H,0,0,D
12/03/2022,17:45,Groningen,Nijmegen,4,3,H,2,3,A
12/03/2022,20:00,Waalwijk,Heerenveen,0,0,D,0,0,D
13/03/2022,11:15,For Sittard,Willem II,1,0,H,0,0,D
13/03/2022,13:30,Heracles,Vitesse,0,0,D,0,0,D
13/03/2022,13:30,Utrecht,PSV Eindhoven,0,1,A,0,0,D
13/03/2022,15:45,Zwolle,Feyenoord,1,2,A,1,0,H
13/03/2022,19:00,AZ Alkmaar,Twente,0,1,A,0,0,D
18/03/2022,19:00,Heerenveen,Heracles,2,0,H,0,0,D
19/03/2022,17:45,Go Ahead Eagles,Cambuur,3,0,H,2,0,H
19/03/2022,19:00,Twente,Zwolle,1,0,H,1,0,H
19/03/2022,20:00,Nijmegen,Sparta Rotterdam,0,0,D,0,0,D
20/03/2022,11:15,Utrecht,Groningen,1,3,A,0,2,A
20/03/2022,13:30,Ajax,Feyenoord,3,2,H,1,2,A
20/03/2022,15:45,PSV Eindhoven,For Sittard,5,0,H,3,0,H
20/03/2022,15:45,Vitesse,Waalwijk,1,2,A,1,1,D
20/03/2022,19:00,Willem II,AZ Alkmaar,2,2,D,2,1,H
02/04/2022,15:30,Groningen,Ajax,1,3,A,1,2,A
02/04/2022,17:45,Twente,PSV Eindhoven,3,3,D,3,1,H
02/04/2022,19:00,AZ Alkmaar,Vitesse,3,1,H,1,0,H
02/04/2022,19:00,Waalwijk,Utrecht,1,1,D,0,1,A
02/04/2022,20:00,Feyenoord,Willem II,2,0,H,0,0,D
03/04/2022,11:15,Zwolle,Go Ahead Eagles,0,1,A,0,0,D
03/04/2022,13:30,For Sittard,Heracles,0,2,A,0,0,D
03/04/2022,13:30,Sparta Rotterdam,Heerenveen,1,1,D,0,0,D
03/04/2022,15:45,Cambuur,Nijmegen,1,2,A,1,1,D
08/04/2022,19:00,Go Ahead Eagles,Willem II,4,0,H,2,0,H
09/04/2022,17:45,Utrecht,For Sittard,1,1,D,1,0,H
09/04/2022,19:00,Ajax,Sparta Rotterdam,2,1,H,0,1,A
09/04/2022,20:00,Nijmegen,Twente,0,2,A,0,0,D
10/04/2022,11:15,Heerenveen,Groningen,3,1,H,1,1,D
10/04/2022,13:30,PSV Eindhoven,Waalwijk,2,0,H,1,0,H
10/04/2022,13:30,Vitesse,Cambuur,1,0,H,1,0,H
10/04/2022,15:45,Heracles,Feyenoord,1,4,A,1,3,A
10/04/2022,19:00,Zwolle,AZ Alkmaar,2,1,H,0,0,D
16/04/2022,17:45,For Sittard,Sparta Rotterdam,3,0,H,2,0,H
19/04/2022,19:00,Vitesse,Sparta Rotterdam,0,1,A,0,1,A
22/04/2022,19:00,Twente,Sparta Rotterdam,2,0,H,1,0,H
23/04/2022,15:30,Nijmegen,Ajax,0,1,A,0,0,D
23/04/2022,17:45,AZ Alkmaar,Heerenveen,2,1,H,1,1,D
23/04/2022,19:00,Waalwijk,Zwolle,0,2,A,0,1,A
23/04/2022,20:00,Cambuur,PSV Eindhoven,1,2,A,1,1,D
24/04/2022,11:15,Willem II,Vitesse,1,0,H,1,0,H
24/04/2022,13:30,Feyenoord,Utrecht,2,1,H,0,0,D
24/04/2022,13:30,Groningen,Heracles,0,1,A,0,1,A
24/04/2022,15:45,For Sittard,Go Ahead Eagles,1,0,H,1,0,H
29/04/2022,19:00,Utrecht,Nijmegen,1,0,H,0,0,D
30/04/2022,17:45,Ajax,Zwolle,3,0,H,1,0,H
30/04/2022,19:00,Heracles,Twente,1,1,D,1,1,D
30/04/2022,20:00,Sparta Rotterdam,AZ Alkmaar,1,1,D,0,0,D
01/05/2022,11:15,Heerenveen,Cambuur,3,3,D,2,1,H
01/05/2022,13:30,Go Ahead Eagles,Vitesse,1,2,A,1,1,D
01/05/2022,13:30,PSV Eindhoven,Willem II,4,2,H,3,1,H
01/05/2022,15:45,For Sittard,Feyenoord,1,3,A,0,2,A
01/05/2022,19:00,Waalwijk,Groningen,3,1,H,3,0,H
06/05/2022,19:00,Cambuur,Waalwijk,1,1,D,0,0,D
07/05/2022,17:45,Twente,For Sittard,1,2,A,1,2,A
07/05/2022,19:00,Willem II,Heracles,2,0,H,2,0,H
07/05/2022,19:00,Zwolle,Utrecht,1,1,D,0,1,A
07/05/2022,20:00,Groningen,Sparta Rotterdam,1,2,A,0,1,A
08/05/2022,11:15,Nijmegen,Go Ahead Eagles,1,0,H,0,0,D
08/05/2022,13:30,AZ Alkmaar,Ajax,2,2,D,0,1,A
08/05/2022,13:30,Vitesse,Heerenveen,1,2,A,1,0,H
08/05/2022,15:45,Feyenoord,PSV Eindhoven,2,2,D,0,2,A
11/05/2022,19:00,Ajax,Heerenveen,5,0,H,3,0,H
11/05/2022,19:00,Cambuur,Willem II,1,1,D,1,0,H
11/05/2022,19:00,For Sittard,Vitesse,1,2,A,1,1,D
11/05/2022,19:00,Go Ahead Eagles,Feyenoord,0,1,A,0,0,D
11/05/2022,19:00,PSV Eindhoven,Nijmegen,3,2,H,2,0,H
11/05/2022,19:00,Sparta Rotterdam,Zwolle,2,0,H,2,0,H
11/05/2022,19:00,Twente,Groningen,3,0,H,1,0,H
11/05/2022,19:00,Utrecht,AZ Alkmaar,2,2,D,1,2,A
11/05/2022,19:00,Waalwijk,Heracles,2,0,H,1,0,H
15/05/2022,13:30,AZ Alkmaar,Waalwijk,1,3,A,1,1,D
15/05/2022,13:30,Feyenoord,Twente,1,2,A,0,2,A
15/05/2022,13:30,Groningen,Cambuur,2,3,A,0,1,A
15/05/2022,13:30,Heerenveen,Go Ahead Eagles,3,1,H,1,0,H
15/05/2022,13:30,Heracles,Sparta Rotterdam,1,3,A,0,1,A
15/05/2022,13:30,Nijmegen,For Sittard,0,1,A,0,1,A
15/05/2022,13:30,Vitesse,Ajax,2,2,D,0,1,A
15/05/2022,13:30,Willem II,Utrecht,3,0,H,1,0,H
15/05/2022,13:30,Zwolle,PSV Eindhoven,1,2,A,1,1,D
05/08/2022,19:00,Heerenveen,Sparta Rotterdam,0,0,D,0,0,D
06/08/2022,15:30,For Sittard,Ajax,2,3,A,1,0,H
06/08/2022,17:45,Cambuur,Excelsior,0,2,A,0,2,A
06/08/2022,19:00,PSV Eindhoven,FC Emmen,4,1,H,3,0,H
06/08/2022,20:00,Waalwijk,Utrecht,2,2,D,2,0,H
07/08/2022,11:15,Groningen,Volendam,2,2,D,2,1,H
07/08/2022,13:30,Nijmegen,Twente,0,1,A,0,0,D
07/08/2022,13:30,Vitesse,Feyenoord,2,5,A,1,2,A
07/08/2022,15:45,AZ Alkmaar,Go Ahead Eagles,2,0,H,0,0,D
12/08/2022,19:00,Excelsior,Vitesse,3,1,H,2,1,H
13/08/2022,17:45,Go Ahead Eagles,PSV Eindhoven,2,5,A,1,3,A
13/08/2022,19:00,FC Emmen,Waalwijk,1,1,D,0,0,D
13/08/2022,19:00,Utrecht,Cambuur,0,0,D,0,0,D
13/08/2022,20:00,Feyenoord,Heerenveen,0,0,D,0,0,D
